contractor_name,permit_number,address,permit_type,value,issue_date,city,owner_name
Unknown Contractor,CHA-81258,"Chattanooga, TN",New Construction,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-90544,"Chattanooga, TN",New Construction,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-44237,"Chattanooga, TN",New Construction,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-10280,"Chattanooga, TN",New Construction,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-35595,"Chattanooga, TN",New Construction,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-19996,"Chattanooga, TN",New Construction,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-47559,"Chattanooga, TN",New Addition,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-47661,"Chattanooga, TN",New Construction,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-36375,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-31582,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-26275,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-15664,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-19454,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-80761,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-72800,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-93049,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-23108,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-48194,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-75562,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-60073,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-37852,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-20279,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-88411,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-23759,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-42509,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-41545,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-47756,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-40524,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-26940,"Chattanooga, TN",Institutional,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-92407,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-97234,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-19780,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-59868,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-50247,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-61334,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-80936,"Chattanooga, TN",Industrial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-37507,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-87006,"Chattanooga, TN",Institutional,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-74777,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-51299,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-56494,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-46879,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-94551,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-66536,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-77711,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-40126,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-10180,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-46933,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-68063,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-37558,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-38005,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-74472,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-83435,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-59759,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-46023,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-30649,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-85941,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-28342,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-89379,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-96229,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-12820,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-15236,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-41425,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-10834,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-48114,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-97315,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-39299,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-57956,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-69230,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-50350,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-53426,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-32639,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-56639,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-58119,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-88210,"Chattanooga, TN",New Construction,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-95582,"Chattanooga, TN",Pool,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-42014,"Chattanooga, TN",Pool,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-94113,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-25526,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-61832,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-73238,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-45711,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-85083,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-33232,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-87794,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-24484,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-65834,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-73180,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-35159,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-13875,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-69537,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-97888,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-31715,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-10222,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-52482,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-81844,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-28077,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-39552,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-62202,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-58654,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-96076,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-65110,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-81674,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-84341,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-51116,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-56619,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-83745,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-39526,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-66484,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-68581,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-89016,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-49660,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-45705,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-18648,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-68375,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-76113,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-42722,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-30998,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-95944,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-61223,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-13625,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-87702,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-33660,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-48372,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-18134,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-39874,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-51967,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-78061,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-95149,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-56070,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-90026,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-94872,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-65614,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-83877,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-91947,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-69939,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-90284,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-98530,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-94785,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-69365,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-65551,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-97422,"Chattanooga, TN",New Construction,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-89259,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-26996,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-80124,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-21882,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-95274,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-69752,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-28645,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-55669,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-77199,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-38236,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-63884,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-41811,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-87580,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-31449,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-40495,"Chattanooga, TN",Institutional,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-64582,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-76801,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-44352,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-41006,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-85038,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-60367,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-50397,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-41133,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-90450,"Chattanooga, TN",Industrial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-25028,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-31955,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-37712,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-25385,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-70092,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-62821,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-85605,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-19357,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-16264,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-36858,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-56889,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-45095,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-68823,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-13110,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-86933,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-68551,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-71752,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-20081,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-98737,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-23693,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-26014,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-17751,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-71466,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-18214,"Chattanooga, TN",New Addition,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-63625,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-65284,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-50376,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-24006,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-53929,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-58414,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-75416,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-10869,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-66516,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-90980,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-77462,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-34189,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-56714,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-35207,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-26840,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-89404,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-24418,"Chattanooga, TN",New Construction,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-25303,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-23441,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-24156,"Chattanooga, TN",Residential,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-18340,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-67042,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-88576,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-31543,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-63322,"Chattanooga, TN",Building Permit,,,Chattanooga,Unknown Owner
Unknown Contractor,CHA-93437,"Chattanooga, TN",Commercial,,,Chattanooga,Unknown Owner
