contractor_name,permit_number,address,permit_type,value,issue_date,city,owner_name
"NORTH EAST A/C, HTG.&PLBG.",MEP-PLM-PMT25-34331901,"5535 MERLIN DR, City of San Antonio, TX 78218",Plumbing General Permit,,2025-11-03,San Antonio,5535 Merlin
SMITH AND SONS PLUMBING SERVICES LLC,MEP-PLM-PMT25-34331916,"3518 GRANT AVE, City of San Antonio, TX 78201",Plumbing General Permit,,2025-11-03,San Antonio,Tunnel Repair
WILL FIX IT,MEP-PLM-PMT25-34331921,"158 JAY WILLIAM, City of San Antonio, TX 78237",Plumbing General Permit,,2025-11-03,San Antonio,PLUMBING
MERRITT PLUMBING,MEP-PLM-PMT25-34331924,"515 CASTROVILLE RD, City of San Antonio, TX 78237",Plumbing General Permit,,2025-11-03,San Antonio,515 Castroville
"STARPOINT PLUMBING, LLC",MEP-PLM-PMT25-34331925,"6002 ARDENWOOD, City of San Antonio, TX 78223",Plumbing General Permit,,2025-11-03,San Antonio,Renterias
J&D PLUMBING,MEP-PLM-PMT25-34331928,"4426 DESERT VIEW DR, City of San Antonio, TX 78217",Plumbing General Permit,,2025-11-03,San Antonio,4426 Desert View-Tunnel Project
HARRELL COMMERCIAL PLUMBING COMPANY,MEP-PLM-PMT25-34331932,"523 CEDAR ST, City of San Antonio, TX 78210",Plumbing General Permit,,2025-11-03,San Antonio,Cedar St Plumbing Remodel
PLUMBSMART,MEP-PLM-PMT25-34331936,"438 AVANT AVE, City of San Antonio, TX 78210",Plumbing General Permit,,2025-11-03,San Antonio,Job 68628
WILL FIX IT,MEP-PLM-PMT25-34331937,"6714 SHADOW RUN, City of San Antonio, TX 78250",Plumbing General Permit,,2025-11-03,San Antonio,ESPINOSA-Plumbing
WILL FIX IT,MEP-PLM-PMT25-34331938,"8627 CHEVIOT HEIGHTS, City of San Antonio, TX 78254",Plumbing General Permit,,2025-11-03,San Antonio,WINKLER-Plumbing
WILL FIX IT,MEP-PLM-PMT25-34331942,"7914 MAHALA BLUFF, City of San Antonio, TX 78254",Plumbing General Permit,,2025-11-03,San Antonio,RUIZ-Plumbing
HARRELL COMMERCIAL PLUMBING COMPANY,MEP-PLM-PMT25-34331944,"320 FREDERICKSBURG RD, City of San Antonio, TX 78201",Plumbing General Permit,,2025-11-03,San Antonio,Fredericksburg Tunnel Job
Zechariah Perez,MEP-PLM-PMT25-34331947,"6407 ITHACA FOREST, City of San Antonio, TX 78239",Plumbing General Permit,,2025-11-03,San Antonio,Lorona-Washer repairs/tunnel
GEORGE'S SEWER SRVC,MEP-PLM-PMT25-34331953,"4635 BERNADINE DR, City of San Antonio, TX 78220",Plumbing General Permit,,2025-11-03,San Antonio,4635 Bernadine
West Shore Home LLC,MEP-PLM-PMT25-34331967,"9347 BRUSHY POINT, City of San Antonio, TX 78250",Plumbing General Permit,,2025-11-03,San Antonio,Maldonado J-572051
Arthur Paul Galvan,MEP-PLM-PMT25-34331979,"15506 PORTALES PASS, City of San Antonio, TX 78023",Plumbing General Permit,,2025-11-03,San Antonio,Gonzalez Job # 850491719
Arthur Paul Galvan,MEP-PLM-PMT25-34331986,"9106 CHARTER CREEK, City of San Antonio, TX 78230",Plumbing General Permit,,2025-11-03,San Antonio,Schnaubert Job # 850560158
BULLHORN PLUMBING,MEP-PLM-PMT25-34331987,"5939 TRANQUIL DAWN, City of San Antonio, TX 78218",Plumbing General Permit,,2025-11-03,San Antonio,5939 Tranquil Dawn
BULLHORN PLUMBING,MEP-PLM-PMT25-34331988,"4530 BETHEL BEND, City of San Antonio, TX 78247",Plumbing General Permit,,2025-11-03,San Antonio,4530 Bethel Bend
Arthur Paul Galvan,MEP-PLM-PMT25-34331991,"13010 WADDLE FARM, City of San Antonio, TX 78249",Plumbing General Permit,,2025-11-03,San Antonio,Buzzetta Job # 850573952
BULLHORN PLUMBING,MEP-PLM-PMT25-34331992,"9406 RANCHERO, City of San Antonio, TX 78240",Plumbing General Permit,,2025-11-03,San Antonio,9406 Ranchero Dr
Omega Plumbing,MEP-PLM-PMT25-34331994,"8611 PERRIN BEITEL, City of San Antonio, TX 78217",Plumbing General Permit,,2025-11-03,San Antonio,8611 Perrin Beitel
"Livingston Contracting, LLC",MEP-PLM-PMT25-34331999,"725 SANDMEYER ST, City of San Antonio, TX 78208",Plumbing General Permit,,2025-11-03,San Antonio,Plumbing Gas Permit
Premier Pros,MEP-PLM-PMT25-34332005,"206 RIDGECREST DR, City of San Antonio, TX 78209",Plumbing General Permit,,2025-11-03,San Antonio,John Arispe
TP&C INC,MEP-PLM-PMT25-34332009,"22407 ROAN FOREST, City of San Antonio, TX 78259",Plumbing General Permit,,2025-11-03,San Antonio,General Plumbing
Re-bath of San Antonio,MEP-PLM-PMT25-34332010,"1807 NATIVE DANCER, City of San Antonio, TX 78248",Plumbing General Permit,,2025-11-03,San Antonio,House demo
Charles P Jackson,MEP-REC-PMT25-33431903,"13974 NACOGDOCHES RD, City of San Antonio, TX 78217",Electrical Reconnect Permit,,2025-11-03,San Antonio,13974 Nacogdoches Suite 104
A.G. PLUMBING,MEP-SEW-PMT25-34831833,"1940 W MULBERRY AVE, City of San Antonio, TX 78201",Plumbing Sewer Permit,,2025-11-03,San Antonio,Alvaro Guerra
SAN ANTONIO PLUMBING,MEP-SEW-PMT25-34831869,"1838 SW 34TH ST, City of San Antonio, TX 78237",Plumbing Sewer Permit,,2025-11-03,San Antonio,Sewer repair
A.G. PLUMBING,MEP-SEW-PMT25-34831870,"1940 W MULBERRY AVE, City of San Antonio, TX 78201",Plumbing Sewer Permit,,2025-11-03,San Antonio,Alvaro Guerra
ANCHOR PLUMBING SERV,MEP-SEW-PMT25-34831874,"14303 JOHN DAVID, City of San Antonio, TX 78023",Plumbing Sewer Permit,,2025-11-03,San Antonio,tunnel and replace sewer line up to 35 ft
APC PLUMBING,MEP-SEW-PMT25-34831910,"145 E ELSMERE PLACE, City of San Antonio, TX 78212",Plumbing Sewer Permit,,2025-11-03,San Antonio,Paul L Stoffel
SMITH AND SONS PLUMBING SERVICES LLC,MEP-SEW-PMT25-34831920,"3518 GRANT AVE, City of San Antonio, TX 78201",Plumbing Sewer Permit,,2025-11-03,San Antonio,Sewer replacement
"STARPOINT PLUMBING, LLC",MEP-SEW-PMT25-34831962,"6002 ARDENWOOD, City of San Antonio, TX 78223",Plumbing Sewer Permit,,2025-11-03,San Antonio,Renterias
Omega Plumbing,MEP-SEW-PMT25-34831995,"1138 E COMMERCE ST, City of San Antonio, TX 78205",Plumbing Sewer Permit,,2025-11-03,San Antonio,1138 E Commerce
JR'S PLUMBING,MEP-SEW-PMT25-34831996,"9604 OBISPO CIRCLE, City of San Antonio, TX 78211",Plumbing Sewer Permit,,2025-11-03,San Antonio,SAWS LTP 9604 OBISPO
American Auger Plumbing & Drain Services,MEP-SEW-PMT25-34832001,"138 PALM DR, City of San Antonio, TX 78228",Plumbing Sewer Permit,,2025-11-03,San Antonio,Sandra Cortez
WILL FIX IT,MEP-SEW-PMT25-34832002,"6126 LYNGROVE, City of San Antonio, TX 78249",Plumbing Sewer Permit,,2025-11-03,San Antonio,MASSON REPAIR
Big Sun Solar,MEP-SOL-PMT25-34929581,"4710 STATE HWY 151, City of San Antonio, TX 78227",Solar - Photovoltaic Permit,,2025-11-03,San Antonio,Animal Care Facility
Generator Supercenter of San Antonio,MEP-SOL-PMT25-34931775,"1310 TANAGER COURT, City of San Antonio ETJ, TX 78260",Solar - Photovoltaic Permit,,2025-11-03,San Antonio,Generator Install Luna
SOLAR EDGE PROS LLC,MEP-SOL-PMT25-34931791,"118 BRIGHTWOOD PLACE, City of San Antonio, TX 78209",Solar - Photovoltaic Permit,,2025-11-03,San Antonio,Richard Elledge
MELISSA GONZALES,MEP-SOL-PMT25-34931804,"8411 BRAUN PATH, City of San Antonio, TX 78254",Solar - Photovoltaic Permit,,2025-11-03,San Antonio,Anita Garcia
A & M ELECTRIC & TRENCHING LLC,MEP-TOP-PMT25-33631839,"2038 W WOODLAWN AVE, City of San Antonio, TX 78201",Electrical TOPS Permit,,2025-11-03,San Antonio,2038 W WOODLAWN
MOORE ELECTRIC CO.,MEP-TOP-PMT25-33631886,"5116 CHANNEL CAT, SAN ANTONIO, TX 78112",Electrical TOPS Permit,,2025-11-03,San Antonio,5116 Channel Cat - TOPS
DIEGO MANCILLA,REP-FND-PMT25-35102617,"9903 MORNINGFIELD, City of San Antonio, TX 78250",Foundation Repair Permit,,2025-11-03,San Antonio,Unknown Owner
Martin Garcia Bautista,REP-FND-PMT25-35102618,"1747 SCHLEY AVE, City of San Antonio, TX 78210",Foundation Repair Permit,,2025-11-03,San Antonio,1747 SCHLEY - FOUNDATION
Annette Cordova,REP-FND-PMT25-35102619,"163 CAROUSEL, City of San Antonio, TX 78227",Foundation Repair Permit,,2025-11-03,San Antonio,Unknown Owner
LEONARDO HERNANDEZ-CRUZ,REP-FND-PMT25-35102620,"1815 W MAGNOLIA AVE, City of San Antonio, TX 78201",Foundation Repair Permit,,2025-11-03,San Antonio,1815 W. Magnolia - Foundation
LEONARDO HERNANDEZ-CRUZ,REP-FND-PMT25-35102621,"1938 TEXAS AVE, City of San Antonio, TX 78228",Foundation Repair Permit,,2025-11-03,San Antonio,1938 Texas Ave Foundation
Noel Fabian Gomez,REP-FND-PMT25-35102622,"6642 ARBOR FARM, City of San Antonio, TX 78239",Foundation Repair Permit,,2025-11-03,San Antonio,ROSADO EDWIN
GARY RODRIGUEZ,REP-FND-PMT25-35102623,"8031 CHARON CREEK, City of San Antonio, TX 78252",Foundation Repair Permit,,2025-11-03,San Antonio,Unknown Owner
"Mario C Luna, FULL MOON REAL ESTATE SERVICES",REP-FND-PMT25-35102624,"14418 BLUEWOOD, City of San Antonio, TX 78233",Foundation Repair Permit,,2025-11-03,San Antonio,Unknown Owner
Uri Uriah,REP-FND-PMT25-35102625,"103 S ZARZAMORA ST, City of San Antonio, TX 78207",Foundation Repair Permit,,2025-11-03,San Antonio,Uri Uriah Texas Land Organization
"RYAN T FOLCK, EXCEL ROOFING AND CONTRACTING",REP-ROF-PMT25-35206530,"11404 SPRING TRAIL, City of San Antonio, TX 78249",Re-Roof Permit,,2025-11-03,San Antonio,Unknown Owner
"SHANNON KAMMERER, DOLAN RESTORATION & CONST.",REP-ROF-PMT25-35206531,"154 GAZELLE COURT, City of San Antonio, TX 78259",Re-Roof Permit,,2025-11-03,San Antonio,Unknown Owner
JAMES GARCIA,REP-ROF-PMT25-35206532,"241 ELKS DR, City of San Antonio, TX 78211",Re-Roof Permit,,2025-11-03,San Antonio,241 ELKS DR
Sarah Lyle,REP-ROF-PMT25-35206533,"7259 ENCHANTED FLAME, City of San Antonio, TX 78250",Re-Roof Permit,,2025-11-03,San Antonio,Unknown Owner
"Misti White, Rhino Roofers",REP-ROF-PMT25-35206534,"3418 HIGHLINE TRAIL, City of San Antonio ETJ, TX 78261",Re-Roof Permit,,2025-11-03,San Antonio,Unknown Owner
Wesley David Keller,REP-ROF-PMT25-35206535,"1039 HEDGESTONE DR, City of San Antonio, TX 78258",Re-Roof Permit,,2025-11-03,San Antonio,Unknown Owner
Linear Roofing,REP-ROF-PMT25-35206536,"2319 ELVA FOREST, City of San Antonio, TX 78251",Re-Roof Permit,,2025-11-03,San Antonio,Unknown Owner
MANUEL LUERA,REP-ROF-PMT25-35206537,"1410 PLUMERIA, City of San Antonio, TX 78232",Re-Roof Permit,,2025-11-03,San Antonio,Unknown Owner
Sarah Lyle,REP-ROF-PMT25-35206538,"3303 BARREL PASS, City of San Antonio ETJ, TX 78245",Re-Roof Permit,,2025-11-03,San Antonio,Unknown Owner
LEONARDO HERNANDEZ-CRUZ,REP-ROF-PMT25-35206539,"6326 BUENA VISTA ST, City of San Antonio, TX 78237",Re-Roof Permit,,2025-11-03,San Antonio,6326 Buena Vista Re-roof
TRAVIS M JOYCE,REP-ROF-PMT25-35206540,"9539 VANDERPOOL, City of San Antonio, TX 78251",Re-Roof Permit,,2025-11-03,San Antonio,Unknown Owner
"GILBERTO J RODRIGUEZ, ROD ROOFING",REP-ROF-PMT25-35206541,"1231 GREER ST, City of San Antonio, TX 78210",Re-Roof Permit,,2025-11-03,San Antonio,Unknown Owner
FERNANDO MUNOZ,REP-ROF-PMT25-35206542,"5407 COLTON CREEK, City of San Antonio, TX 78251",Re-Roof Permit,,2025-11-03,San Antonio,Unknown Owner
"TIMOTHY BRADY, MAMMOTH CONTRACTING",REP-ROF-PMT25-35206543,"9801 BOULDER HILL, City of San Antonio, TX 78250",Re-Roof Permit,,2025-11-03,San Antonio,Unknown Owner
"EDGAR I RAMIREZ CASTILLO, IRC ROOFING & CONSTRUCTION, LL",REP-ROF-PMT25-35206544,"12814 TARRYTOWN, City of San Antonio, TX 78233",Re-Roof Permit,,2025-11-03,San Antonio,Unknown Owner
Eliseo Merida,REP-ROF-PMT25-35206545,"905 LAMAR ST, City of San Antonio, TX 78202",Re-Roof Permit,,2025-11-03,San Antonio,Eliseo Merida
"PRESTON WILLIAMS, ARP ROOFING & REMODELING",REP-ROF-PMT25-35206546,"8570 QUAIL TREE, City of San Antonio, TX 78250",Re-Roof Permit,,2025-11-03,San Antonio,Unknown Owner
Priority Roofing of Austin,REP-ROF-PMT25-35206547,"9051 ARBORWOOD, City of San Antonio, TX 78250",Re-Roof Permit,,2025-11-03,San Antonio,Unknown Owner
"ADRIENNE BRICKLEY, TRINITY ROOFING & RESTORATION",REP-ROF-PMT25-35206548,"870 MARQUETTE, City of San Antonio, TX 78228",Re-Roof Permit,,2025-11-03,San Antonio,Unknown Owner
Keven Uzun,REP-RRP-PMT-25-35303676,"4334 SPRINGVIEW DR, City of San Antonio, TX 78222",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
Keven Uzun,REP-RRP-PMT-25-35303677,"2729 WESTOVER CIRCLE, City of San Antonio, TX 78251",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
JOHN LIKOVICH,REP-RRP-PMT-25-35303678,"11222 ROCKY TRAIL, City of San Antonio, TX 78249",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
Keven Uzun,REP-RRP-PMT-25-35303679,"5827 BURKLEY SPRINGS ST, City of San Antonio, TX 78233",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
Keven Uzun,REP-RRP-PMT-25-35303680,"411 STABLE VISTA, City of San Antonio, TX 78227",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
Keven Uzun,REP-RRP-PMT-25-35303681,"4206 KNOLLPOND, City of San Antonio, TX 78247",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
"FRANCISCO RUIZ, PRO MASTERS REMODELING",REP-RRP-PMT-25-35303682,"3442 W POPLAR ST, City of San Antonio, TX 78228",Residential Repair Permit,,2025-11-03,San Antonio,AFF - 3442 POPLAR ST
"MATTHEW CARSON, PELLA SOUTH TEXAS, LLC",REP-RRP-PMT-25-35303683,"2807 BARREL OAK, City of San Antonio, TX 78231",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
"MATTHEW CARSON, PELLA SOUTH TEXAS, LLC",REP-RRP-PMT-25-35303684,"1410 ARROW HILL, City of San Antonio, TX 78258",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
"MATTHEW CARSON, PELLA SOUTH TEXAS, LLC",REP-RRP-PMT-25-35303685,"1007 ARIZONA ASH, City of San Antonio, TX 78232",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
"MATTHEW CARSON, PELLA SOUTH TEXAS, LLC",REP-RRP-PMT-25-35303686,"135 BENITA ST, City of San Antonio, TX 78210",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
"MATTHEW CARSON, PELLA SOUTH TEXAS, LLC",REP-RRP-PMT-25-35303687,"1507 FOX HAVEN, City of San Antonio, TX 78248",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
"MATTHEW CARSON, PELLA SOUTH TEXAS, LLC",REP-RRP-PMT-25-35303688,"2510 OLD BROOK, City of San Antonio, TX 78230",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
LEONARDO HERNANDEZ-CRUZ,REP-RRP-PMT-25-35303689,"1815 W MAGNOLIA AVE, City of San Antonio, TX 78201",Residential Repair Permit,,2025-11-03,San Antonio,1815 W. Magnolia - Minor Repair
LEONARDO HERNANDEZ-CRUZ,REP-RRP-PMT-25-35303689,"1815 W MAGNOLIA AVE, City of San Antonio, TX 78201",Residential Repair Permit,,2025-11-03,San Antonio,1815 W. Magnolia - Minor Repair
"DEBRA A LAMAS, QUALITY HOME IMPROVEMENTS",REP-RRP-PMT-25-35303690,"129 KREMPKAU, City of San Antonio, TX 78212",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
Omar Riojas,REP-RRP-PMT-25-35303691,"5502 GLEASON, City of San Antonio, TX 78240",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
"MATTHEW CARSON, PELLA SOUTH TEXAS, LLC",REP-RRP-PMT-25-35303692,"2418 PATRON, City of San Antonio, TX 78224",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
DAVID FRIESORGER,REP-RRP-PMT-25-35303693,"13638 FOREST ROCK DR, City of San Antonio, TX 78231",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
JOHN LIKOVICH,REP-RRP-PMT-25-35303694,"10031 POWDERHOUSE DR, City of San Antonio, TX 78239",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
DAVID FRIESORGER,REP-RRP-PMT-25-35303695,"6207 ASHFORD POINT, City of San Antonio, TX 78240",Residential Repair Permit,,2025-11-03,San Antonio,Unknown Owner
Zoila Beatriz Lemus,REP-RRP-PMT-25-35303696,"431 BYRNES, City of San Antonio, TX 78209",Residential Repair Permit,,2025-11-03,San Antonio,431 Byrnes Dr Minor Repair
OLAGUER T IBARRA,REP-RRP-PMT-25-35303697,"2606 W TRAVIS ST, City of San Antonio, TX 78207",Residential Repair Permit,,2025-11-03,San Antonio,2606 W. Travis - Full Remodel
OLAGUER T IBARRA,REP-RRP-PMT-25-35303697,"2606 W TRAVIS ST, City of San Antonio, TX 78207",Residential Repair Permit,,2025-11-03,San Antonio,2606 W. Travis - Full Remodel
Delbert Scott Merritt,RES-ADD-PMT25-32501610,"7534 RAINLILLY COVE, City of San Antonio, TX 78249",Home Addition Permit,,2025-11-03,San Antonio,7534 RAINLILLY COVE
zosimo alcarraz,RES-ADP-PMT25-36903481,"606 BROOKVIEW DR, City of San Antonio, TX 78213",Res Accessory Dwelling Permit,,2025-11-03,San Antonio,606 Brookview ADU
CM CONSTRUCTION,RES-COV-PMT25-32301615,"227 BURKE AVE, City of San Antonio, TX 78225",Covered Patio or Porch Permit,,2025-11-03,San Antonio,CHRIS SANDOVAL
Arthur Frank Arechiga,RES-CRT-PMT25-32201612,"6726 SPRING LARK DR, City of San Antonio, TX 78249",Carport Permit,,2025-11-03,San Antonio,6726 Spring Lark - Carport
Dylan Trotsek,RES-FEN-PMT25-31901212,"5930 PLEASANT LAKE, City of San Antonio, TX 78222",Residential Fence Permit,,2025-11-03,San Antonio,5930 PLEASANT LAKE
Roman Gonzalez,RES-FEN-PMT25-31901214,"147 KELSEY AVE, City of San Antonio, TX 78211",Residential Fence Permit,,2025-11-03,San Antonio,147 Kelsey
Reynaldo Castaneda,RES-FEN-PMT25-31901215,"2619 E HOUSTON ST, City of San Antonio, TX 78202",Residential Fence Permit,,2025-11-03,San Antonio,2619 E. Houston - Fence
Gabriel Preiss,RES-FEN-PMT25-31901217,"843 BRADY BLVD, City of San Antonio, TX 78207",Residential Fence Permit,,2025-11-03,San Antonio,Gabriel Presis
Zoila Beatriz Lemus,RES-FEN-PMT25-31901219,"431 BYRNES, City of San Antonio, TX 78209",Residential Fence Permit,,2025-11-03,San Antonio,431 Byrnes Dr Fence
Jon Osorio,RES-RBP-PMT25-36603462,"327 RAINBOW DR, City of San Antonio, TX 78209",Res New Building Permit,,2025-11-03,San Antonio,Building No: 327; Unit No: N/A
RIVERCITY REBUILD,RES-RBP-PMT25-36603471,"4203 HONEYCOMB DR, City of San Antonio, TX 78230",Res New Building Permit,,2025-11-03,San Antonio,Building No: 4203; Unit No: N/A
Meritage Homes,RES-RBP-PMT25-36603475,"6343 COMANCHE COYOTE, City of San Antonio, TX 78247",Res New Building Permit,,2025-11-03,San Antonio,Building No: ; Unit No: N/A
Multifamily Investment Builders LLC,RES-RBP-PMT25-36603476,"319 MILLARD, City of San Antonio, TX 78212",Res New Building Permit,,2025-11-03,San Antonio,Building No: 319; Unit No: N/A
Multifamily Investment Builders LLC,RES-RBP-PMT25-36603477,"321 MILLARD, City of San Antonio, TX 78212",Res New Building Permit,,2025-11-03,San Antonio,Building No: 321; Unit No: N/A
KB HOME,RES-RBP-PMT25-36603479,"13063 BONE DRY LANE, City of San Antonio, TX 78073",Res New Building Permit,,2025-11-03,San Antonio,Building No: ; Unit No: N/A
KB HOME,RES-RBP-PMT25-36603483,"13015 JEOPARDY AVENUE, City of San Antonio, TX 78073",Res New Building Permit,,2025-11-03,San Antonio,Building No: ; Unit No: N/A
Meritage Homes,RES-RBP-PMT25-36603485,"6443 COMANCHE MOON, City of San Antonio, TX 78233",Res New Building Permit,,2025-11-03,San Antonio,Building No: ; Unit No: N/A
"Charles Zars, KEITH ZARS POOLS, LTD",RES-SWM-PMT25-32601566,"6530 AMBER OAK, City of San Antonio, TX 78249",Swimming Pool or Spa Permit,,2025-11-03,San Antonio,6530 AMBER OAK
"RAUL ACEVEDO, ALAMO CITY CONCRETE, INC",SDW-CRB-PMT25-38500343,"206 METZ AVE, City of San Antonio, TX 78223",Sidewalk-Curb Permit,,2025-11-03,San Antonio,206 METZ AVE
Timothy Trujillo,SIG-OPS-PMT25-21501656,"10303 NACOGDOCHES RD, City of San Antonio, TX 78217",On Premise Sign,,2025-11-03,San Antonio,10303 NACOGDOCHES RD
Michael Ramirez**,SIG-OPS-PMT25-21501657,"3227 SW MILITARY DR, City of San Antonio, TX 78211",On Premise Sign,,2025-11-03,San Antonio,3227 SW MILITARY DR
"Manuel Rangel, AETHER ILLUMINATION LLC",SIG-OPS-PMT25-21501658,"5522 LONE STAR PKWY, City of San Antonio ETJ, TX 78253",On Premise Sign,,2025-11-03,San Antonio,5522 LONE STAR PKWY
"ALBERT V LEMUS, GREAT AMERICA ELECTRIC",SIG-OPS-PMT25-21501659,"8823 IH 10 E, City of San Antonio, TX 78109",On Premise Sign,,2025-11-03,San Antonio,8823 IH 10
"ALBERT V LEMUS, GREAT AMERICA ELECTRIC",SIG-OPS-PMT25-21501660,"4300 CENTERVIEW, City of San Antonio, TX 78228",On Premise Sign,,2025-11-03,San Antonio,4300 CENTERVIEW
"SAMMY MORRIS, MASTER SIGN STATE LICENSE",SIG-OPS-PMT25-21501661,"10927 FREDERICKSBURG RD, City of San Antonio, TX 78249",On Premise Sign,,2025-11-03,San Antonio,10927 FREDERICKSBURG RD
John Thompson,SIG-OPS-PMT25-21501662,"7551 BANDERA RD, City of San Antonio, TX 78238",On Premise Sign,,2025-11-03,San Antonio,7551 BANDERA RD
"ISMAEL HERNANDEZ, SOUTHEAST NEON INC.",SIG-OPS-PMT25-21501663,"4946 RIGSBY AVE, City of San Antonio, TX 78222",On Premise Sign,,2025-11-03,San Antonio,4946 RIGSBY AVE
Eduardo Corona,TRE-AFF-PMT25-39001493,"14835 WATSON RD, City of San Antonio, TX 78073",Tree Affidavit Permit,,2025-11-03,San Antonio,PLAT-25-11800338 - Ribera Subdivision Unit 1
Cody Burris,TRE-AFF-PMT25-39001990,"San Antonio, TX",Tree Affidavit Permit,,2025-11-03,San Antonio,PLAT-25-11800282 - Luensmann Unit 4B
Paul Landa,TRE-AFF-PMT25-39001994,"San Antonio, TX",Tree Affidavit Permit,,2025-11-03,San Antonio,LAND-MDP-25-11100029 Chasin Heights Subdivision MDP
Becky Carroll,TRE-PMT-25-38901246,"San Antonio, TX",Tree Permit,,2025-11-03,San Antonio,McDonald's #42-3519 Tezel & Old Tezel
Courtney Groff,TRE-PMT-25-38901583,"San Antonio, TX",Tree Permit,,2025-11-03,San Antonio,PLAT-25-11800230 - Harlandale Subdivision Unit 4
Derek Morgan,COM-BLG-PMT23-40201087,"17626 BULVERDE RD, City of San Antonio, TX 78259",Comm New Building Permit,54333693,2025-11-04,San Antonio,Building No: 13; Unit No: N/A
Derek Morgan,COM-BLG-PMT23-40201087,"17626 BULVERDE RD, City of San Antonio, TX 78259",Electrical General Permit,,2025-11-04,San Antonio,Building No: 13; Unit No: N/A
Derek Morgan,COM-BLG-PMT23-40201087,"17626 BULVERDE RD, City of San Antonio, TX 78259",Electrical TOPS Permit,,2025-11-04,San Antonio,Building No: 13; Unit No: N/A
Derek Morgan,COM-BLG-PMT23-40201087,"17626 BULVERDE RD, City of San Antonio, TX 78259",Mechanical Permit,,2025-11-04,San Antonio,Building No: 13; Unit No: N/A
Derek Morgan,COM-BLG-PMT23-40201087,"17626 BULVERDE RD, City of San Antonio, TX 78259",Plumbing General Permit,,2025-11-04,San Antonio,Building No: 13; Unit No: N/A
Derek Morgan,COM-BLG-PMT23-40201087,"17626 BULVERDE RD, City of San Antonio, TX 78259",Plumbing Sewer Permit,,2025-11-04,San Antonio,Building No: 13; Unit No: N/A
"Luis Miguel Martinez, AREA REAL ESTATE, LLC",COM-BLG-PMT25-40200060,"410 PROBANDT ST, City of San Antonio, TX 78204",Electrical General Permit,,2025-11-04,San Antonio,Building No: 1; Unit No: N/A
"Luis Miguel Martinez, AREA REAL ESTATE, LLC",COM-BLG-PMT25-40200060,"410 PROBANDT ST, City of San Antonio, TX 78204",Electrical TOPS Permit,,2025-11-04,San Antonio,Building No: 1; Unit No: N/A
"Luis Miguel Martinez, AREA REAL ESTATE, LLC",COM-BLG-PMT25-40200060,"410 PROBANDT ST, City of San Antonio, TX 78204",Mechanical Permit,,2025-11-04,San Antonio,Building No: 1; Unit No: N/A
"Luis Miguel Martinez, AREA REAL ESTATE, LLC",COM-BLG-PMT25-40200060,"410 PROBANDT ST, City of San Antonio, TX 78204",Plumbing Gas Permit,,2025-11-04,San Antonio,Building No: 1; Unit No: N/A
"Luis Miguel Martinez, AREA REAL ESTATE, LLC",COM-BLG-PMT25-40200060,"410 PROBANDT ST, City of San Antonio, TX 78204",Plumbing General Permit,,2025-11-04,San Antonio,Building No: 1; Unit No: N/A
"Luis Miguel Martinez, AREA REAL ESTATE, LLC",COM-BLG-PMT25-40200060,"410 PROBANDT ST, City of San Antonio, TX 78204",Plumbing Sewer Permit,,2025-11-04,San Antonio,Building No: 1; Unit No: N/A
"ROBERT P GRANT, RP GRANT COMPANY INC",COM-BLG-PMT25-40200531,"6635 PECAN VALLEY DR, City of San Antonio, TX 78223",Comm New Building Permit,8000,2025-11-04,San Antonio,Building No: C-2; Unit No: N/A
Marissa Robinson,COM-IFO-PMT25-40500352,"8116 TEZEL RD, City of San Antonio, TX 78250",Comm Finish Out Permit,200000,2025-11-04,San Antonio,Building No: n/a; Unit No: n/a
Marissa Robinson,COM-IFO-PMT25-40500352,"8116 TEZEL RD, City of San Antonio, TX 78250",Electrical General Permit,,2025-11-04,San Antonio,Building No: n/a; Unit No: n/a
Marissa Robinson,COM-IFO-PMT25-40500352,"8116 TEZEL RD, City of San Antonio, TX 78250",Electrical TML Permit,,2025-11-04,San Antonio,Building No: n/a; Unit No: n/a
Marissa Robinson,COM-IFO-PMT25-40500352,"8116 TEZEL RD, City of San Antonio, TX 78250",Electrical TOPS Permit,,2025-11-04,San Antonio,Building No: n/a; Unit No: n/a
Marissa Robinson,COM-IFO-PMT25-40500352,"8116 TEZEL RD, City of San Antonio, TX 78250",Mechanical Permit,,2025-11-04,San Antonio,Building No: n/a; Unit No: n/a
